ID,描述
560,مدة التبريد لوضع البيض
561,الحامل الخاص بك في وضع السكون ويستغرق استدعاءه @1 ثانية
562,يجب القيام بالتحديث
563,"ليس لديك ملفات, لا يمكنك انشاء غرفة"
564,لم تقم باضافة اي من الغرف الى قائمة المفضلة لديك
565,"لقد وصلت الى الحد الاقصى, من فضلك قم بالتحديث"
566,اكتمل العدد داخل الغرفة
567,كلمة مرور خاطئة للغرفة
568,لقد تم إغلاق الغرفة من قبل صاحب المنزل
569,لا يوجد المزيد من الغرف
570,الاتصال الحالي بالانترنت
571,احدث نسخة
572,نسخة العميل لا تتطابق مع نسخة الغرفة
573,فشل في الاتصال بالغرفة
574,من فضلك قم بادخال الرقم التعريفي لحساب صاحب المنزل
575,اضغط على الزر لبدء انشاء الغرفة
576,لا يوجد غرف في الوقت الحالي
577,نتائج البحث
578,تحديث
579,اختر فتح ملف الغرفة أولا
580,العلامات المتوافرة
581,الرقم السري للغرفة
582,من فضلك قم بادخال الرقم السري للغرفة
583,"فشل في انشاء الشخصية, من فضلك قم بالتأكد من الاتصال بالانترنت"
584,الاعدادات الاساسية
585,اعدادات التحكم
586,اعدادات متقدمة
587,الاساسية
588,التحكم
589,مستوى متقدم
590,الاسم
591,درجة اضاءة الواجهة
592,واجهة الاختباء
593,وضع السلام
594,الموسيقى
595,تأثيرات الصوت
596,درجة الصوت
597,درجة الحساسية
598,التحول الى المحور Y
599,وضع اليد اليسرى
600,وضع التقاطع
601,القفز التلقائي
602,الاهتزاز
603,المزيد من الالعاب
604,تم الشراء بنجاح
605,للحصول على @1 ، تحتاج أيضًا إلى المزيد من #c0aaa1a@2×@3. ويمكنك أيضًا استخدام  #cfa7a0fالعملات النقديّة #n لملئ الفرق
606,"هذا الجبل, لا يزال يحتاج الى"
607,يمكنك أيضا استخدام
608,للتعويض عن الفرق
609,غير كاف
610,الذهاب لشراء العملات؟
611,دائم
612,عرض لمدة محدودة  #cfa7a0f@1#n أيّام  #cfa7a0f@2#n ساعات #cfa7a0f@3#n  دقائق متبقية.
613,"لم يتم الشراء بنجاح, من فضلك قم بالتأكد من الاتصال بالانترنت"
614,الغاء الاستخدام
615,ا @1 تم الاستخدام بنجاح
616,مهارات الشخصية
617,رفع مستوى المهارات
618,تفعيل المهارات
619,ترقية المهارات
620,تم استخدامه
621,مطلوب c0aaa1a# @1×@#n لتفعيل هذه المهارة. يمكنك إنفاق  f7770f@2# العملات المصغرة#n لتعويض الفرق
622,هناك حاجة إلى المزيد من  #c0aaa1a @1×@2#n  لترقية هذه الموهبة. يمكنك أيضًا استخدام #cfa7a0f@2العملات النقديّة المصغر#n لتعويض الفرق
623,تحتاج
624,محدود بالوقت: #cfa7a0f @1#n أيام #cfa7a0f @2#n ساعات #cfa7a0f @3#n دقائق متبقية
625,هناك حاجة إلى #c0aaa1a @1×@2#n#لترقية هذه المهارة. يمكنك أيضًا إنفاق 2 cfa7a0f#@عملات مصغرة #n لتعويض الفرق
626,تخفيض
627,تم الشراء بنجاح
628,هل انت متأكد من سحب cfa7a0f @1#n#ووضعها في حقيبة الملفات الموجودة حالياً؟
629,مطلوب التحديث
630,تهانينا لك لفتح @1
631,"خطأ في الاتصال بالانترنت, لا يمكن الشراء"
632,فتح مطيّة جديدة:
633,تحدث المطيّة:
634,(دائم)
635,ا@1 لقد زادت مدة استخدام الملابس @2 ايام!
636,التحديث مطلوب
637,تم التفعيل
638,فتح القفل
639,الشراء الآن
640,وضع
641,متجر
642,السحب
643,اخلع
644,الاسم الافتراضي
645,لا يوجد فتاتات كافية لفتحها
646,تحقق من التفاصيل في المتجر
647,هو في الحقيبة الآن
648,اكتملت المهمة
649,الحصول علي العناصر!
650,تم التقاط @1×@2
651,تم نقل 1@2@
652,تم إسقاط1@2@
653,جمع المكافآت
654,الردود
655,المقترحات
656,"هل تريد إرسال ملاحظات أو لقطة شاشة؟
 الرجاء الإرسال إلى: MiniArab@miniworldgame.com"
657,QQ:
658,رقم الهاتف :
659,(ادخل رقم حساب الQQ）
660,(ادخل رقم هاتفك )
661,ارسال
662,بلغ عدد المقترحات التي تم إرسالها اليوم الحد الأقصى
663,من فضلك قم بادخال مقترحاتك ثم قم بالإرسال
664,تم إرسال الاقتراح بنجاح
665,هناك العديد من اللاعبين يقومون بإرسال مقترحاتهم الآن. يرجى المحاولة لاحقًا
666,(مقفل)
667,فتح القفل
668,إستعادة
669,استعادة
670,هناك حاجة إلى المزيد من c0aaa1a @1 × @2#n#لفتح هذه القطعة. يمكنك أيضًا استخدام cfa7a0f @3#n#لتعويض الفرق
671,تم استلام المكافآت بنجاح
672,تحديد قوانين اللعب
673,طريقة اللعب
674,خريطة
675,إعدادات إنشاء الخرائط
676,افتراضي
677,الطول
678,الحجم : (الكتلة الواحدة = 16 كتلة)
679,العرض
680,غير محدود
681,التضاريس:
682,افتراضي
683,مسطح
684,جزيرة
685,انشاء خريطة
686,نموذج أرضي:
687,أراضي معشوشة
688,الصحراء
689,الغابات
690,المناطق الجليدية
691,المحيطات
692,جرف
693,غابة صنوبر
694,أدغال
695,انتاج الوحوش:
696,الحيوانات
697,الوحوش
698,هذا الشكل الأرضي غير متاح تحت هذه التضاريس
699,من فضلك قم بادخال الرمز
700,قام #cfa7a0fالمضيف باستبعادك#n من @1#cfa7a0fالغرفة#n
701,تم طرد cfa7a0f#من الغرفة n#
702,تحتاج إلى العديد من @ItemName
703,تحتاج إلى المزيد من العناصر للأستبدال
704,اسلوب اللعب المبتكر
705,الإعدادات الأساسية
706,استعادة \n الوضع الافتراضي
707,تأكيد الحفظ
708,الوقت
709,فشل في الدفع !
710,من فضلك قم بادخال القيمة العددية!
711,فريق
712,نقاط
713,الفريق الاحمر
714,الفريق الأزرق
715,الفريق الأخضر
716,الفريق البنفسجي
717,الفريق الأصفر
718,الفريق البرتقالي
719,محاكمة
720,تحرير الخريطة
721,فشلت عملية الشراء يرجى اختيار طريقة أخرى لإعادة الشراء
722,"جاري الشراء الان, انتظر من فضلك!"
723,المساعدة
724,الرجاء التحقق من الاتصال بالانترنت ورصيدك وحاول مرة أخرى. إذا كنت قد دفعت بالفعل ، فالرجاء النقر فوق زر إعادة المحاولة عدة مرات
725,من فضلك قم بالتحديث إلى أحدث إصدار
726,"إذا كانت لديك أي مشاكل أو مخاوف بشأن عملية الشراء ، فيرجى الاتصال بنا باستخدام المعلومات الواردة أدناه. سنحاول حل المشكلة بأسرع ما يمكن.
  1. انقر فوق رمز الترس في الزاوية العلوية اليمنى وانقر فوق الزر ""ملاحظات"".
  
  2. الفيسبوك:
  https://www.facebook.com/mini.wan.94
  
  3. تويتر:
  https://twitter.com/miniwantech
  ملاحظة: يرجى تقديم UID الخاص بك وإرفاق لقطات شاشة لمساعدتنا في تحديد موقع المشكلة. شكر"
727,"لم يتم الشراء بنجاح, من فضلك قم بفحص الاتصال بالانترنت والرصيد المتبقي لديك واعد المحاولة مره أخرى"
728,الفتات المتواجد
729,انضم عدد كاف من اللاعبين. يمكن بدء اللعبة الان
730,مستنقع
731,قم بالمشاركة للحصول علي الفاصوليا!
732,كيفية الحصول علي الفاصوليا!
733,1. شارك الرابط الخاص بك \n2. بعد أن ينقر الأصدقاء الآخرون على الرابط الخاص بك ، ستحصل على 20 حبة فاصوليا صغيرة \n3. يمكنك تلقي 5 مرات في اليوم، ويمكنك تلقي ما يصل إلى 20 مرة في الأسبوع
734,المتاح حالياً:
735,هذا الاسبوع:
736,نسخ الرابط
737,تم استلام المكافآت!
738,الرابط الخاص بي:
739,تم نسخها الي الحافظة !
740,قم باختيار نوع واحد من التضاريس على الاقل
741,الإستعداد
742,صندوق الإمداد المبتدئ
743,صندوق استعادة الانتعاش
744,صندوق الإمداد المبتدئ: يحتوي على العناصر التي سيحملها  اللاعب لبدء اللعبة
745,صندوق استعادة الانتعاش: يحصل اللاعب على هذه العناصر بعد استعادة الانتعاش
746,إبداع
747,عدد ايام اللعب
748,لا يوجد فريق
749,انتهت اللعبة
750,الإعدادات المقترحة
751,يمكن أن تساعدك إعدادات الخريطة الافتراضية في إعداد الخريطة بشكل أسرع
752,مقترحات الوثب
753,مقترحات القتال
754,افتراضي
755,الخريطة
756,لقد وصل عدد المكافأت التي يمكن الحصول عليها اليوم الى اقصاه
757,لقد وصل عدد المكافآت التي يمكن الحصول عليها هذا الاسبوع الي اقصاه
758,تم الاستلام بنجاح
759,خطأ في البيانات
760,ليس لديك UID  للحساب بعد
761,فشل الإتّصال.يرجى فتح هذه الصفحة من جديد
762,تم تعليق هذا UID
763,المعلومات
764,التعليقات
765,اضغط او قم بالسحب للأعلى لرؤية المزيد من التعليقات
766,لا يوجد تعليقات
767,اكتب تجربتك على هذه الخريطة لمساعدة المؤلف على تحسينها (110 حرفًا كحد أقصى)
